id,name,country,city,state,extended_address,url,display_location,score,postal_code,address,timezone,slug,event_count,lat,lon
1266,Thunder Bay Community Auditorium,Canada,Thunder Bay,ON,"Thunder Bay, Canada",https://seatgeek.com/venues/thunder-bay-community-auditorium/tickets/,"Thunder Bay, Canada",0.38554,P7B 6C7,1 Paul Shaffer Drive,America/Thunder_Bay,thunder-bay-community-auditorium,8,48.3913,-89.2885
8001,PNE Amphitheatre,Canada,Vancouver,BC,"Vancouver, Canada",https://seatgeek.com/venues/pne-amphitheatre/tickets/,"Vancouver, Canada",0.58952,V5K 5J1,2901 East Hastings Street,America/Vancouver,pne-amphitheatre,14,49.28,-123.04
2261,Alaska State Fair Borealis Theatre,US,Palmer,AK,"Palmer, AK 99645",https://seatgeek.com/venues/alaska-state-fair-borealis-theatre/tickets/,"Palmer, AK",0.43756,99645,2075 Glenn Highway,America/Anchorage,alaska-state-fair-borealis-theatre,9,61.5994,-149.117
236,Bank of New Hampshire Pavilion at Meadowbrook,US,Gilford,NH,"Gilford, NH 03249",https://seatgeek.com/venues/bank-of-new-hampshire-pavilion-at-meadowbrook/tickets/,"Gilford, NH",0.64722,03249,72 Meadowbrook Lane,America/New_York,bank-of-new-hampshire-pavilion-at-meadowbrook,16,43.5775,-71.4101
80,Toyota Pavilion At Montage Mountain,US,Scranton,PA,"Scranton, PA 18505",https://seatgeek.com/venues/toyota-pavilion-at-montage-mountain/tickets/,"Scranton, PA",0.66382,18505,1000 Montage Mountain Rd,America/New_York,toyota-pavilion-at-montage-mountain,11,41.3479,-75.6637
49,Shoreline Amphitheatre,US,Mountain View,CA,"Mountain View, CA 94043",https://seatgeek.com/venues/shoreline-amphitheatre/tickets/,"Mountain View, CA",0.78181,94043,1 Amphitheatre Parkway,America/Los_Angeles,shoreline-amphitheatre,22,37.4234,-122.078
53,Irvine Meadows Amphitheatre,US,Irvine,CA,"Irvine, CA 92618",https://seatgeek.com/venues/irvine-meadows-amphitheatre/tickets/,"Irvine, CA",0.79212,92618,8808 Irvine Center Dr,America/Los_Angeles,irvine-meadows-amphitheatre,22,33.6439,-117.739
51,Sleep Train Amphitheatre,US,Chula Vista,CA,"Chula Vista, CA 91911",https://seatgeek.com/venues/sleep-train-amphitheatre-1/tickets/,"Chula Vista, CA",0.75165,91911,2050 Entertainment Circle,America/Los_Angeles,sleep-train-amphitheatre-1,13,32.5896,-117.007
5770,Sands Steel Stage at PNC Plaza,US,Bethlehem,PA,"Bethlehem, PA 18015",https://seatgeek.com/venues/sands-steel-stage-at-pnc-plaza/tickets/,"Bethlehem, PA",0.6164,18015,25 W. Third Street,America/New_York,sands-steel-stage-at-pnc-plaza,7,40.6119,-75.3798
78020,The Borgata Festival Park,US,Atlantic City,NJ,"Atlantic City, NJ 08401",https://seatgeek.com/venues/the-borgata-festival-park/tickets/,"Atlantic City, NJ",0.67352,08401,1 Borgata Way,America/New_York,the-borgata-festival-park,7,39.3781,-74.4338
169,Merriweather Post Pavilion,US,Columbia,MD,"Columbia, MD 21044",https://seatgeek.com/venues/merriweather-post-pavilion/tickets/,"Columbia, MD",0.72818,21044,10475 Little Patuxent Parkway,America/New_York,merriweather-post-pavilion,18,39.2115,-76.863
10235,Parc del Forum,Spain,Barcelona,Catalonia,"Barcelona, Spain",https://seatgeek.com/venues/parc-del-forum/tickets/,"Barcelona, Spain",0.0,08019,"Pje de Prim, 2",Europe/Madrid,parc-del-forum,2,41.411,2.22004
58,Saratoga Performing Arts Center,US,Saratoga Springs,NY,"Saratoga Springs, NY 12866",https://seatgeek.com/venues/saratoga-performing-arts-center/tickets/,"Saratoga Springs, NY",0.75385,12866,108 Avenue of the Pines,America/New_York,saratoga-performing-arts-center,17,43.0865,-73.8655
11870,Bodenseestadion,Germany,Konstanz,,"Konstanz, Germany",https://seatgeek.com/venues/bodenseestadion/tickets/,"Konstanz, Germany",0.0,78464,Eichhornstrasse 89,Europe/Berlin,bodenseestadion,1,47.667,9.21484
10272,Empire Music Hall,ND,Belfast,Ant,"Belfast, ND",https://seatgeek.com/venues/empire-music-hall/tickets/,"Belfast, ND",0.0,BT7 1FQ,42 Botanic Ave,Europe/London,empire-music-hall,22,54.5881,-5.93302
457,California Mid-State Fair,US,Paso Robles,CA,"Paso Robles, CA 93446",https://seatgeek.com/venues/california-mid-state-fair/tickets/,"Paso Robles, CA",0.67835,93446,2198 Riverside Ave.,America/Los_Angeles,california-mid-state-fair,11,35.6384,-120.686
1587,MetLife Stadium,US,East Rutherford,NJ,"East Rutherford, NJ 07073",https://seatgeek.com/venues/metlife-stadium/tickets/,"East Rutherford, NJ",0.95865,07073,1 MetLife Stadium Drive,America/New_York,metlife-stadium,24,40.8128,-74.0742
39159,Lowther Deer Park,UK,Penrith,Cma,"Penrith, UK",https://seatgeek.com/venues/lowther-deer-park/tickets/,"Penrith, UK",0.0,CA10 2HH,Lowther Deer Park,Europe/London,lowther-deer-park,2,54.6645,-2.75086
43399,Mouldridge Lane,UK,Matlock,,"Matlock, UK",https://seatgeek.com/venues/mouldridge-lane-1/tickets/,"Matlock, UK",0.0,DE4 2PN,Peak District National Park,Europe/London,mouldridge-lane-1,1,53.2399,-1.72106
5865,National Western Complex,US,Denver,CO,"Denver, CO 80216",https://seatgeek.com/venues/national-western-complex/tickets/,"Denver, CO",0.0,80216,4655 Humboldt St,America/Denver,national-western-complex,7,39.7812,-104.971
54728,Douglas Park,US,Chicago,IL,"Chicago, IL 60623",https://seatgeek.com/venues/douglas-park-1/tickets/,"Chicago, IL",0.0,60623,1401 S. Sacramento Dr.,America/Chicago,douglas-park-1,3,41.859,-87.6955
4065,Del Mar Fairgrounds,US,Del Mar,CA,"Del Mar, CA 92014",https://seatgeek.com/venues/del-mar-fairgrounds/tickets/,"Del Mar, CA",0.56674,92014,2260 Jimmy Durante Blvd.,America/Los_Angeles,del-mar-fairgrounds,15,32.9738,-117.257
8226,Downtown Las Vegas,US,Las Vegas,NV,"Las Vegas, NV 89101",https://seatgeek.com/venues/downtown-las-vegas/tickets/,"Las Vegas, NV",0.61597,89101,495 South Main Street,America/Los_Angeles,downtown-las-vegas,113,36.1674,-115.148
3700,Xfinity Theatre,US,Hartford,CT,"Hartford, CT 06120",https://seatgeek.com/venues/xfinity-theatre/tickets/,"Hartford, CT",0.75352,06120,61 Savitt Way,America/New_York,xfinity-theatre,9,41.7812,-72.669
2331,Camrose Exhibition Centre,Canada,Camrose,AB,"Camrose, Canada",https://seatgeek.com/venues/camrose-exhibition-centre/tickets/,"Camrose, Canada",0.52063,T4V 1X3,4250 Exhibition Drive,America/Edmonton,camrose-exhibition-centre,2,53.0058,-112.786
7860,Burls Creek Park,Canada,Oro,ON,"Oro, Canada",https://seatgeek.com/venues/burls-creek-park/tickets/,"Oro, Canada",0.39815,L0L 2X0,134 8 Line South,America/Toronto,burls-creek-park,2,44.4811,-79.5157
9024,Canyon County Fair,US,Caldwell,ID,"Caldwell, ID 83606",https://seatgeek.com/venues/canyon-county-fair/tickets/,"Caldwell, ID",0.0,83606,111 22nd Street,America/Boise,canyon-county-fair,3,43.6565,-116.672
522,City National Grove of Anaheim,US,Anaheim,CA,"Anaheim, CA 92806",https://seatgeek.com/venues/city-national-grove-of-anaheim/tickets/,"Anaheim, CA",0.54706,92806,2200 East Katella Ave.,America/Los_Angeles,city-national-grove-of-anaheim,25,33.8031,-117.886
683,Weesner Family Amphitheater,US,Apple Valley,MN,"Apple Valley, MN 55124",https://seatgeek.com/venues/weesner-family-amphitheater/tickets/,"Apple Valley, MN",0.53619,55124,13000 Zoo Boulevard,America/Chicago,weesner-family-amphitheater,14,44.7674,-93.1958
694,Missouri State Fair,US,Sedalia,MO,"Sedalia, MO 65301",https://seatgeek.com/venues/missouri-state-fair/tickets/,"Sedalia, MO",0.56708,65301,2503 W 16th St,America/Chicago,missouri-state-fair,20,38.6987,-93.2566
61482,Harrah's Gulf Coast Great Lawn,US,Biloxi,MS,"Biloxi, MS 39530",https://seatgeek.com/venues/harrah-s-gulf-coast-great-lawn/tickets/,"Biloxi, MS",0.0,39530,280 Beach Blvd,America/Chicago,harrah-s-gulf-coast-great-lawn,3,30.3932,-88.8672
4844,La Comedy Club Inside Cabo Wabo Lounge (Planet Hollywood),US,Las Vegas,NV,"Las Vegas, NV 89109",https://seatgeek.com/venues/la-comedy-club-inside-cabo-wabo-lounge-planet-hollywood/tickets/,"Las Vegas, NV",0.77027,89109,3667 S Las Vegas Blvd,America/Los_Angeles,la-comedy-club-inside-cabo-wabo-lounge-planet-hollywood,74,36.1101,-115.173
55703,CANAL OPUS,France,Paris,,"Paris, France",https://seatgeek.com/venues/canal-opus/tickets/,"Paris, France",0.0,75010,116 quai de Jemmapes,Europe/Paris,canal-opus,1,48.8748,2.36374
2437,Porter County Fairgrounds,US,Valparaiso,IN,"Valparaiso, IN 46383",https://seatgeek.com/venues/porter-county-fairgrounds/tickets/,"Valparaiso, IN",0.55672,46383,215 East Division Road,America/Chicago,porter-county-fairgrounds,1,41.436,-87.0245
1052,Four Seasons Arena,US,Great Falls,MT,"Great Falls, MT 59403",https://seatgeek.com/venues/four-seasons-arena/tickets/,"Great Falls, MT",0.4166,59403,400 3rd Street NW,America/Denver,four-seasons-arena,3,47.5116,-111.317
38912,Oregon Jamboree,US,Sweet Home,OR,"Sweet Home, OR 97386",https://seatgeek.com/venues/oregon-jamboree/tickets/,"Sweet Home, OR",0.51967,97386,860 18th Avenue,America/Los_Angeles,oregon-jamboree,2,44.3937,-122.723
11071,Mercer County Park Festival Grounds,US,West Windsor,NJ,"West Windsor, NJ 08550",https://seatgeek.com/venues/mercer-county-park-festival-grounds/tickets/,"West Windsor, NJ",0.53207,08550,1638 Old Trenton Road,America/New_York,mercer-county-park-festival-grounds,1,40.2553,-74.6292
910,Deer Valley Resort,US,Park City,UT,"Park City, UT 84060",https://seatgeek.com/venues/deer-valley-resort/tickets/,"Park City, UT",0.43492,84060,2250 Deer Valley Dr. South,America/Denver,deer-valley-resort,10,40.6384,-111.48
646,IP Casino Resort and Spa,US,Biloxi,MS,"Biloxi, MS 39530",https://seatgeek.com/venues/ip-casino-resort-and-spa/tickets/,"Biloxi, MS",0.51607,39530,850 Bayview Avenue,America/Chicago,ip-casino-resort-and-spa,18,30.4116,-88.8909
159,Rialto Theatre,US,Tucson,AZ,"Tucson, AZ 85701",https://seatgeek.com/venues/rialto-theatre/tickets/,"Tucson, AZ",0.4738,85701,318 E. Congress Street,America/Phoenix,rialto-theatre,45,32.222,-110.967
14884,North Lake Park,US,Garnett,KS,"Garnett, KS 66032",https://seatgeek.com/venues/north-lake-park/tickets/,"Garnett, KS",0.0,66032,600 North Lake Road,America/Chicago,north-lake-park,1,38.2888,-95.2395
2399,Pfeiffer Hall,US,Naperville,IL,"Naperville, IL 60540",https://seatgeek.com/venues/pfeiffer-hall/tickets/,"Naperville, IL",0.43126,60540,310 E. Benton Ave.,America/Chicago,pfeiffer-hall,13,41.7749,-88.1433
411,Wente Vineyards,US,Livermore,CA,"Livermore, CA 94550",https://seatgeek.com/venues/wente-vineyards/tickets/,"Livermore, CA",0.53032,94550,5050 Arroyo Road,America/Los_Angeles,wente-vineyards,9,37.67,-121.76
316,Hollywood Bowl,US,Los Angeles,CA,"Los Angeles, CA 90068",https://seatgeek.com/venues/hollywood-bowl/tickets/,"Los Angeles, CA",0.79193,90068,2301 N. Highland Ave,America/Los_Angeles,hollywood-bowl,66,34.1127,-118.339
8507,5th Street Beach Stage,US,Virginia Beach,VA,"Virginia Beach, VA 23451",https://seatgeek.com/venues/5th-street-beach-stage-1/tickets/,"Virginia Beach, VA",0.43405,23451,1815 Stadium Road,America/New_York,5th-street-beach-stage-1,4,36.8886,-76.0562
4975,Coachman Park,US,Clearwater,FL,"Clearwater, FL 33755",https://seatgeek.com/venues/coachman-park/tickets/,"Clearwater, FL",0.58948,33755,301 Drew Street,America/New_York,coachman-park,7,27.97,-82.8
60,Xfinity Center,US,Mansfield,MA,"Mansfield, MA 02048",https://seatgeek.com/venues/xfinity-center/tickets/,"Mansfield, MA",0.78448,02048,885 S Main St,America/New_York,xfinity-center,17,41.9923,-71.219
54,Gexa Energy Pavilion,US,Dallas,TX,"Dallas, TX 75210",https://seatgeek.com/venues/gexa-energy-pavilion/tickets/,"Dallas, TX",0.77909,75210,1818 1st Ave,America/Chicago,gexa-energy-pavilion,25,32.77,-96.76
1114,Northern Quest Resort & Casino,US,Airway Heights,WA,"Airway Heights, WA 99001",https://seatgeek.com/venues/northern-quest-resort-casino/tickets/,"Airway Heights, WA",0.48632,99001,100 North Hayford Road,America/Los_Angeles,northern-quest-resort-casino,8,47.6591,-117.561
489,Stiefel Theatre For The Performing Arts,US,Salina,KS,"Salina, KS 67402",https://seatgeek.com/venues/stiefel-theatre-for-the-performing-arts-1/tickets/,"Salina, KS",0.47633,67402,151 S. Santa Fe,America/Chicago,stiefel-theatre-for-the-performing-arts-1,18,38.8385,-97.6087
78733,Battery Park,US,Sioux City,IA,"Sioux City, IA 51101",https://seatgeek.com/venues/battery-park-2/tickets/,"Sioux City, IA",0.0,51101,111 3rd Street,America/Chicago,battery-park-2,3,42.5,-96.4003
8625,Silver Creek Event Center at Four Winds New Buffalo,US,New Buffalo,MI,"New Buffalo, MI 49117",https://seatgeek.com/venues/silver-creek-event-center-at-four-winds-new-buffalo/tickets/,"New Buffalo, MI",0.59181,49117,11111 Wilson Road,America/Detroit,silver-creek-event-center-at-four-winds-new-buffalo,6,41.78,-86.71
1811,Honeywell Center,US,Wabash,IN,"Wabash, IN 46992",https://seatgeek.com/venues/honeywell-center/tickets/,"Wabash, IN",0.44642,46992,275 West Market Street,America/New_York,honeywell-center,8,40.7963,-85.8251
203,Artpark,US,Lewiston,NY,"Lewiston, NY 14092",https://seatgeek.com/venues/artpark/tickets/,"Lewiston, NY",0.56353,14092,450 South 4th St.,America/New_York,artpark,20,43.1655,-79.0453
49668,Otsiningo Park,US,Binghamton,NY,"Binghamton, NY 13901",https://seatgeek.com/venues/otsiningo-park/tickets/,"Binghamton, NY",0.0,13901,1 Otsiningo Park,America/New_York,otsiningo-park,1,42.1202,-75.9046
201,Maine State Pier,US,Portland,ME,"Portland, ME 04101",https://seatgeek.com/venues/maine-state-pier/tickets/,"Portland, ME",0.55703,04101,55 Commercial St,America/New_York,maine-state-pier,15,43.6577,-70.2501
466,Emerald Queen Casino,US,Tacoma,WA,"Tacoma, WA 98404",https://seatgeek.com/venues/emerald-queen-casino/tickets/,"Tacoma, WA",0.55567,98404,2102 Alexander Ave,America/Los_Angeles,emerald-queen-casino,8,47.2649,-122.385
24942,Deep Water Amphitheater,US,Manson,WA,"Manson, WA 98831",https://seatgeek.com/venues/deep-water-amphitheater/tickets/,"Manson, WA",0.0,98831,455 Wapato Lake Road,America/Los_Angeles,deep-water-amphitheater,6,47.8853,-120.131
6073,Celebrate Virginia Live,US,Fredericksburg,VA,"Fredericksburg, VA 22401",https://seatgeek.com/venues/celebrate-virginia-live/tickets/,"Fredericksburg, VA",0.48632,22401,1 Gordon W. Shelton Blvd.,America/New_York,celebrate-virginia-live,4,38.3009,-77.4591
9958,Cuyahoga County Fairgrounds,US,Berea,OH,"Berea, OH 44017",https://seatgeek.com/venues/cuyahoga-county-fairgrounds/tickets/,"Berea, OH",0.42889,44017,164 Eastland Road,America/New_York,cuyahoga-county-fairgrounds,5,41.3658,-81.844
546,The Chance,US,Poughkeepsie,NY,"Poughkeepsie, NY 12601",https://seatgeek.com/venues/the-chance/tickets/,"Poughkeepsie, NY",0.45123,12601,6 Crannell Street,America/New_York,the-chance,20,41.7033,-73.9254
252,B.B. King Blues Club & Grill,US,New York,NY,"New York, NY 10036",https://seatgeek.com/venues/b-b-king-blues-club-grill/tickets/,"New York, NY",0.4459,10036,237 West 42nd Street,America/New_York,b-b-king-blues-club-grill,312,40.7566,-73.9883
8703,Melkweg,Netherlands,Amsterdam,??,"Amsterdam, Netherlands",https://seatgeek.com/venues/melkweg/tickets/,"Amsterdam, Netherlands",0.33454,1017 PH,,Europe/Amsterdam,melkweg,60,52.3731,4.89333
4789,Live Music Hall,Germany,Cologne,NW,"Cologne, Germany",https://seatgeek.com/venues/live-music-hall/tickets/,"Cologne, Germany",0.0,50825,50825 Ehrenfeld,Europe/Berlin,live-music-hall,35,50.9375,6.96028
11352,Kesselhaus,Germany,Munich,BY,"Munich, Germany",https://seatgeek.com/venues/kesselhaus/tickets/,"Munich, Germany",0.0,80939,Lilienthalallee 29,Europe/Berlin,kesselhaus,8,48.1948,11.6084
4866,Batschkapp,Germany,Frankfurt,Hesse,"Frankfurt, Germany",https://seatgeek.com/venues/batschkapp/tickets/,"Frankfurt, Germany",0.0,60433,Maybachstrasse 24,Europe/Berlin,batschkapp,55,50.1595,8.65583
5071,Le Bataclan,France,Paris,Ile,"Paris, France",https://seatgeek.com/venues/le-bataclan/tickets/,"Paris, France",0.32552,75011,50 Boulevard Voltaire,Europe/Paris,le-bataclan,26,48.8632,2.37103
9497,Olympia Theatre,Ireland,Dublin,D,"Dublin, Ireland",https://seatgeek.com/venues/olympia-theatre/tickets/,"Dublin, Ireland",0.37866,2,72 Dame Street,Europe/Dublin,olympia-theatre,35,53.3442,-6.26606
4771,O2 ABC Glasgow,UK,Glasgow,Rfw,"Glasgow, UK",https://seatgeek.com/venues/o2-abc-glasgow/tickets/,"Glasgow, UK",0.42503,G2 3JA,300 Sauchiehall Street,Europe/London,o2-abc-glasgow,94,55.8642,-4.2532
4497,O2 Shepherds Bush Empire,UK,London,Lnd,"London, UK",https://seatgeek.com/venues/o2-shepherds-bush-empire/tickets/,"London, UK",0.4774,W12 8TT,205 Goldhawk Rd.,Europe/London,o2-shepherds-bush-empire,65,51.5003,-0.23524
4679,Manchester Academy 2,UK,Manchester,Gtm,"Manchester, UK",https://seatgeek.com/venues/manchester-academy-2/tickets/,"Manchester, UK",0.37406,M13 9PR,Oxford Road,Europe/London,manchester-academy-2,25,53.4686,-2.23573
305,Billy Bob's Texas,US,Fort Worth,TX,"Fort Worth, TX 76106",https://seatgeek.com/venues/billy-bob-s-texas/tickets/,"Fort Worth, TX",0.53528,76106,2520 Rodeo Plaza,America/Chicago,billy-bob-s-texas,24,32.7911,-97.3478
903,Tingley Coliseum,US,Albuquerque,NM,"Albuquerque, NM 87108",https://seatgeek.com/venues/tingley-coliseum/tickets/,"Albuquerque, NM",0.62128,87108,300 San Pedro NE,America/Denver,tingley-coliseum,9,35.0823,-106.573
340,Celeste Center,US,Columbus,OH,"Columbus, OH 43211",https://seatgeek.com/venues/celeste-center/tickets/,"Columbus, OH",0.60864,43211,717 East 17th Avenue,America/New_York,celeste-center,12,39.9612,-82.9988
351,Fraze Pavilion,US,Kettering,OH,"Kettering, OH 45429",https://seatgeek.com/venues/fraze-pavilion/tickets/,"Kettering, OH",0.57697,45429,695 Lincoln Park Blvd,America/New_York,fraze-pavilion,17,39.6968,-84.1582
1230,WinStar World Casino,US,Thackerville,OK,"Thackerville, OK 73459",https://seatgeek.com/venues/winstar-world-casino/tickets/,"Thackerville, OK",0.64177,73459,777 Casino Ave.,America/Chicago,winstar-world-casino,25,33.7578,-97.1325
1891,Wembley Arena,UK,London,London,"London, UK",https://seatgeek.com/venues/wembley-arena/tickets/,"London, UK",0.60756,HA9 0AA,Arena Square,Europe/London,wembley-arena,36,51.3915,-0.05832
2503,London Music Hall,Canada,London,ON,"London, Canada",https://seatgeek.com/venues/london-music-hall/tickets/,"London, Canada",0.41531,N6A 1G7,178 Dundas St,America/Toronto,london-music-hall,11,42.984,-81.2492
12613,Orr Centre,Canada,Regina,SK,"Regina, Canada",https://seatgeek.com/venues/orr-centre/tickets/,"Regina, Canada",0.0,S4T 0H8,4400 4th Ave,America/Regina,orr-centre,1,50.4629,-104.644
6496,Distrikt Nightclub,Canada,Victoria,BC,"Victoria, Canada",https://seatgeek.com/venues/distrikt-nightclub/tickets/,"Victoria, Canada",0.29393,V8W 2C2,919 Douglas Street,America/Vancouver,distrikt-nightclub,2,48.4236,-123.366
57,Alpine Valley Music Theatre,US,East Troy,WI,"East Troy, WI 53120",https://seatgeek.com/venues/alpine-valley-music-theatre/tickets/,"East Troy, WI",0.80104,53120,2699 Highway D,America/Chicago,alpine-valley-music-theatre,5,42.7429,-88.4315
3025,MidFlorida Credit Union Amphitheatre at the Florida State Fairgrounds,US,Tampa,FL,"Tampa, FL 33610",https://seatgeek.com/venues/midflorida-credit-union-amphitheatre-at-the-florida-state-fairgrounds/tickets/,"Tampa, FL",0.78186,33610,4802 US Highway 301 North,America/New_York,midflorida-credit-union-amphitheatre-at-the-florida-state-fairgrounds,20,27.9935,-82.365
74,Coral Sky Amphitheatre,US,West Palm Beach,FL,"West Palm Beach, FL 33411",https://seatgeek.com/venues/coral-sky-amphitheatre/tickets/,"West Palm Beach, FL",0.76729,33411,601 Sansburys Way,America/New_York,coral-sky-amphitheatre,19,26.6868,-80.1843
2631,Eddie's Attic,US,Decatur,GA,"Decatur, GA 30030",https://seatgeek.com/venues/eddie-s-attic/tickets/,"Decatur, GA",0.30117,30030,515 North Mcdonough St,America/New_York,eddie-s-attic,76,33.774,-84.2964
1164,Workplay Theatre,US,Birmingham,AL,"Birmingham, AL 35233",https://seatgeek.com/venues/workplay-theatre/tickets/,"Birmingham, AL",0.45986,35233,500 23rd St S,America/Chicago,workplay-theatre,21,33.5098,-86.7971
3599,One World Theatre,US,Austin,TX,"Austin, TX 78746",https://seatgeek.com/venues/one-world-theatre/tickets/,"Austin, TX",0.39773,78746,7701 Bee Caves Road,America/Chicago,one-world-theatre,58,30.3098,-97.8448
10525,Rockin Rodeo,US,Denton,TX,"Denton, TX 76201",https://seatgeek.com/venues/rockin-rodeo/tickets/,"Denton, TX",0.0,76201,1009 Avenue C,America/Chicago,rockin-rodeo,4,33.21,-97.15
8631,Gryphon Theatre,US,Laramie,WY,"Laramie, WY 82070",https://seatgeek.com/venues/gryphon-theatre-1/tickets/,"Laramie, WY",0.31787,82070,710 E. Garfield,America/Denver,gryphon-theatre-1,4,41.3095,-105.588
556,Highline Ballroom,US,New York,NY,"New York, NY 10011",https://seatgeek.com/venues/highline-ballroom/tickets/,"New York, NY",0.50323,10011,431 West 16th Street,America/New_York,highline-ballroom,51,40.7429,-74.0058
841,Infinity Hall,US,Norfolk,CT,"Norfolk, CT 06058",https://seatgeek.com/venues/infinity-hall/tickets/,"Norfolk, CT",0.37553,06058,20 Greenwoods Road West,America/New_York,infinity-hall,27,41.9908,-73.2002
103,North Dakota State Fair,US,Minot,ND,"Minot, ND 58702",https://seatgeek.com/venues/north-dakota-state-fair/tickets/,"Minot, ND",0.4975,58702,2005 Burdick Expressway East,America/Chicago,north-dakota-state-fair,4,48.2314,-101.264
101,Cheyenne Frontier Days,US,Cheyenne,WY,"Cheyenne, WY 82001",https://seatgeek.com/venues/cheyenne-frontier-days/tickets/,"Cheyenne, WY",0.6318,82001,4610 Carey Ave.,America/Denver,cheyenne-frontier-days,13,41.1581,-104.834
766,Emo's Austin,US,Austin,TX,"Austin, TX 78741",https://seatgeek.com/venues/emo-s-austin/tickets/,"Austin, TX",0.492,78741,2015 E Riverside Dr,America/Chicago,emo-s-austin,21,30.2396,-97.7279
4014,South Side Music Hall,US,Dallas,TX,"Dallas, TX 75215",https://seatgeek.com/venues/south-side-music-hall/tickets/,"Dallas, TX",0.56659,75215,1135 S Lamar St,America/Chicago,south-side-music-hall,4,32.7688,-96.798
449,Warehouse Live,US,Houston,TX,"Houston, TX 77003",https://seatgeek.com/venues/warehouse-live/tickets/,"Houston, TX",0.51611,77003,813 St. Emanuel Street,America/Chicago,warehouse-live,32,29.7524,-95.3546
7059,The Joy Theater,US,New Orleans,LA,"New Orleans, LA 70112",https://seatgeek.com/venues/the-joy-theater/tickets/,"New Orleans, LA",0.51649,70112,1200 Canal Street,America/Chicago,the-joy-theater,6,29.9562,-90.0738
448,The Tabernacle,US,Atlanta,GA,"Atlanta, GA 30303",https://seatgeek.com/venues/the-tabernacle/tickets/,"Atlanta, GA",0.61124,30303,152 Luckie Street,America/New_York,the-tabernacle,21,33.7575,-84.3688
814,Terminal 5,US,New York,NY,"New York, NY 10019",https://seatgeek.com/venues/terminal-5/tickets/,"New York, NY",0.64152,10019,610 W 56th St,America/New_York,terminal-5,40,40.7698,-73.9927
517,House of Blues Boston,US,Boston,MA,"Boston, MA 02215",https://seatgeek.com/venues/house-of-blues-boston/tickets/,"Boston, MA",0.62895,02215,15 Lansdowne St.,America/New_York,house-of-blues-boston,43,42.2913,-71.0889
233,Starland Ballroom,US,Sayreville,NJ,"Sayreville, NJ 08872",https://seatgeek.com/venues/starland-ballroom/tickets/,"Sayreville, NJ",0.54541,08872,570 Jernee Mill Road,America/New_York,starland-ballroom,27,40.4364,-74.3495
74411,The Space at Westbury,US,Westbury,NY,"Westbury, NY 11590",https://seatgeek.com/venues/the-space-at-westbury-1/tickets/,"Westbury, NY",0.50068,11590,250 Post Avenue,America/New_York,the-space-at-westbury-1,13,40.7534,-73.5859
292,Ryman Auditorium,US,Nashville,TN,"Nashville, TN 37219",https://seatgeek.com/venues/ryman-auditorium/tickets/,"Nashville, TN",0.66328,37219,116 5th Avenue North,America/Chicago,ryman-auditorium,89,36.161,-86.7787
294,Ruth Eckerd Hall,US,Clearwater,FL,"Clearwater, FL 33759",https://seatgeek.com/venues/ruth-eckerd-hall/tickets/,"Clearwater, FL",0.56566,33759,1111 McMullen Booth Rd.,America/New_York,ruth-eckerd-hall,54,27.9767,-82.7088
239,St. Augustine Amphitheatre,US,Saint Augustine,FL,"Saint Augustine, FL 32084",https://seatgeek.com/venues/st-augustine-amphitheatre/tickets/,"Saint Augustine, FL",0.65749,32084,1340 A1a S,America/New_York,st-augustine-amphitheatre,12,29.8921,-81.3143
2698,Uptown Amphitheatre at NC Music Factory,US,Charlotte,NC,"Charlotte, NC 28206",https://seatgeek.com/venues/uptown-amphitheatre-at-nc-music-factory/tickets/,"Charlotte, NC",0.6002,28206,1000 NC Music Factory Blvd,America/New_York,uptown-amphitheatre-at-nc-music-factory,14,35.2392,-80.8457
347,nTelos Wireless Pavilion,US,Portsmouth,VA,"Portsmouth, VA 23704",https://seatgeek.com/venues/ntelos-wireless-pavilion-1/tickets/,"Portsmouth, VA",0.55649,23704,16 Crawford Circle,America/New_York,ntelos-wireless-pavilion-1,9,36.8312,-76.2979
7679,Sands Bethlehem Event Center,US,Bethlehem,PA,"Bethlehem, PA 18015",https://seatgeek.com/venues/sands-bethlehem-event-center/tickets/,"Bethlehem, PA",0.58555,18015,77 Sands Boulevard,America/New_York,sands-bethlehem-event-center,34,40.6347,-75.3475
1159,St Leonard Fire Department,US,Saint Leonard,MD,"Saint Leonard, MD 20685",https://seatgeek.com/venues/st-leonard-fire-department/tickets/,"Saint Leonard, MD",0.58781,20685,200 Calvert Beach RD,America/New_York,st-leonard-fire-department,3,38.4729,-76.5081
48593,Monroe County Fairgrounds,US,Monroe,MI,"Monroe, MI 48161",https://seatgeek.com/venues/monroe-county-fairgrounds-1/tickets/,"Monroe, MI",0.0,48161,3775 S. CUSTER RD,America/Detroit,monroe-county-fairgrounds-1,1,41.9323,-83.4622
494,Turning Stone Casino,US,Verona,NY,"Verona, NY 13478",https://seatgeek.com/venues/turning-stone-casino/tickets/,"Verona, NY",0.58293,13478,5218 Patrick Road,America/New_York,turning-stone-casino,28,43.1135,-75.5951
197,Wolf Trap,US,Vienna,VA,"Vienna, VA 22182",https://seatgeek.com/venues/wolf-trap/tickets/,"Vienna, VA",0.61113,22182,1551 Trap Road,America/New_York,wolf-trap,36,38.9382,-77.2653
